replicateid,population,beta,eir,pfprunder5,pfpr2to10,pfprall
16876,117418,0.623,71.3605,80.1568333333333,55.496,31.5335916666667
16904,117418,0.647,73.5256,80.396275,55.503175,31.75475
16882,117418,0.628,72.5661,80.1309666666667,55.5779166666667,31.6176
16896,117418,0.643,74.1307,80.5876,55.5882666666667,31.7373
16895,117418,0.641,73.9577,80.4915666666667,55.6003666666667,31.76045
16879,117418,0.624,70.8808,80.1031833333333,55.604525,31.59365
16897,117418,0.642,73.3701,80.5670416666667,55.60465,31.6609833333333
16893,117418,0.639,73.2403,79.9603416666667,55.6275583333333,31.6008
16891,117418,0.637,74.0517,80.5318916666667,55.6747,31.5044916666667
16903,117418,0.65,76.0675,80.8172333333333,55.73185,31.9475416666667
16920,117418,0.665,77.3477,81.4148833333333,55.7928083333333,32.0158916666667
16906,117418,0.652,74.2795,80.8254333333333,55.8077916666667,31.833225
16923,117418,0.669,77.5801,81.2332666666667,55.82885,32.2002666666667
16899,117418,0.645,73.9856,81.0556333333333,55.8528166666667,31.8160583333333
16907,117418,0.656,74.9502,80.7329833333333,55.8560166666667,31.9223666666667
16911,117418,0.657,76.7604,80.9269416666667,55.95315,31.8749583333333
16898,117418,0.644,74.5201,80.8309083333333,55.9826333333333,31.8176583333333
16915,117418,0.661,76.8284,81.4297583333333,55.9994833333333,32.0087333333333
16925,117418,0.671,76.4191,81.4019083333333,56.039825,32.05755
16913,117418,0.659,75.8029,81.2186,56.0532583333333,31.975375
16914,117418,0.658,76.8952,81.2293333333333,56.0928416666667,32.0565
16905,117418,0.651,76.1934,81.0295083333333,56.1198333333333,31.8574833333333
16936,117418,0.683,78.8214,81.7319166666667,56.183,32.30375
16918,117418,0.664,76.362,81.5572666666667,56.2223416666667,32.0784083333333
16908,117418,0.653,75.2276,81.308525,56.2380333333333,31.90615
16916,117418,0.662,77.3342,81.3319583333333,56.2402916666667,32.1981583333333
16930,117418,0.676,78.5157,81.6729333333333,56.2682166666667,32.1306666666667
16909,117418,0.654,76.3484,80.9545083333334,56.2787833333333,31.906525
16917,117418,0.663,78.3011,82.03575,56.391575,32.1061166666667
16912,117418,0.66,76.7992,81.5817083333333,56.4075916666667,32.0779
16921,117418,0.666,77.2038,80.776025,56.4118166666667,31.9860833333333
16926,117418,0.672,77.5006,81.9020416666667,56.4345416666667,32.1378166666667
16932,117418,0.68,78.9887,81.9907666666667,56.5640166666667,32.4523416666667
16937,117418,0.684,81.0086,81.944975,56.5822583333333,32.1834166666667
16919,117418,0.667,77.8218,81.7259166666667,56.620925,32.0629833333333
16929,117418,0.675,78.0779,81.9563416666667,56.6527833333333,32.1983416666667
16910,117418,0.655,76.0661,81.5272833333333,56.6536083333333,32.2929166666667
16927,117418,0.673,78.3313,81.9559916666667,56.673975,32.1921666666667
16941,117418,0.686,80.1924,82.493925,56.6862083333333,32.3268416666667
16943,117418,0.689,79.8825,82.3178666666667,56.7028666666667,32.3945666666667
16940,117418,0.687,79.902,82.0807083333333,56.7874166666667,32.2744083333333
16935,117418,0.678,79.5987,82.0663416666667,56.8101666666667,32.2890166666667
16938,117418,0.682,79.0507,81.6399,56.83545,32.2745916666667
16924,117418,0.67,78.2423,81.8985666666667,56.8383333333333,32.2291583333333
16942,117418,0.688,80.4393,81.8137666666667,56.9091166666667,32.3993083333333
16955,117418,0.701,82.316,83.0909,56.9121916666667,32.6101916666667
16928,117418,0.674,77.7281,82.3088583333333,56.9415916666667,32.38985
16933,117418,0.681,79.8306,82.0537333333333,56.9523916666667,32.2604333333333
16944,117418,0.69,81.5223,82.1824083333333,56.953225,32.3294083333333
16922,117418,0.668,78.3537,81.93295,56.98345,32.2160833333333
16946,117418,0.691,81.0257,82.4298583333333,56.9881333333333,32.4838166666667
16939,117418,0.685,80.6021,82.2865,57.0698333333333,32.3274833333333
16950,117418,0.696,81.3116,82.2840166666667,57.1008,32.4130416666667
16953,117418,0.698,81.7349,82.44325,57.1101166666667,32.5633166666667
16934,117418,0.679,79.2193,81.915825,57.1147666666667,32.253375
16931,117418,0.677,79.8803,82.148775,57.1468166666667,32.2424583333333
16945,117418,0.692,81.5529,82.2433083333333,57.17875,32.4653916666667
16965,117418,0.713,85.4917,83.213925,57.1841916666667,32.6084083333333
16949,117418,0.695,81.8869,82.7198,57.2624333333333,32.626875
16968,117418,0.712,84.1352,82.866325,57.2764,32.83525
16964,117418,0.71,83.8474,83.349725,57.2917916666667,32.6719583333333
16948,117418,0.694,81.0795,82.5681333333333,57.2949333333333,32.3717833333333
16951,117418,0.7,83.5839,82.7624666666667,57.30445,32.5655083333333
16952,117418,0.697,82.1736,83.1955666666667,57.386825,32.7455416666667
16970,117418,0.715,85.0573,83.1559583333333,57.4435083333333,32.82385
16956,117418,0.702,82.7431,82.85575,57.470675,32.6691833333333
16947,117418,0.693,81.5541,82.4738916666667,57.4803583333333,32.526375
16993,117418,0.739,87.5706,83.466625,57.5595416666667,33.0004
16961,117418,0.707,83.5922,82.5078083333333,57.56445,32.6042916666667
16963,117418,0.708,84.852,82.94265,57.58165,32.74045
16971,117418,0.716,85.8313,83.1168666666667,57.6047166666667,32.9300083333333
16973,117418,0.717,84.9801,83.0967416666667,57.6224916666667,32.8393
16962,117418,0.709,84.3119,82.8376833333333,57.714625,32.779875
16972,117418,0.72,85.0313,83.2222083333333,57.775175,32.87415
16987,117418,0.733,86.4697,83.6923333333333,57.83745,32.9847666666667
16958,117418,0.704,82.1628,82.7112833333333,57.8420666666667,32.6153583333333
16976,117418,0.721,85.8659,83.2789083333333,57.8753666666667,32.90385
16984,117418,0.73,87.3814,83.9582416666667,57.8792333333333,32.9315833333333
16975,117418,0.719,84.8182,83.5686916666667,57.8922,32.9175833333333
16954,117418,0.699,82.8566,82.957,57.9100333333333,32.8634083333333
16985,117418,0.731,87.7002,83.7875416666667,57.9432,33.0774
17000,117418,0.747,89.1026,84.6152833333333,57.9833083333333,33.143875
16959,117418,0.705,83.182,82.9388916666667,57.9882,32.6100833333333
16957,117418,0.703,83.6442,83.4769666666667,58.0591916666667,32.6713916666667
16982,117418,0.728,86.4914,83.7243083333334,58.0790083333333,32.914275
16960,117418,0.706,83.6233,83.6452916666667,58.1113416666667,32.9224333333333
16991,117418,0.737,87.4575,83.714125,58.1185166666667,33.1319083333333
16983,117418,0.729,87.1105,83.7403916666667,58.1314416666667,33.0330416666667
16986,117418,0.732,88.3891,83.8378,58.1520083333333,33.0009666666667
17012,117418,0.759,91.16,83.9823166666667,58.1558083333333,33.1878833333333
16980,117418,0.725,87.4547,83.8576,58.1622,32.9766333333333
16990,117418,0.736,88.4526,83.976275,58.1711666666667,33.072275
16992,117418,0.738,87.1852,83.6987166666667,58.1796333333333,32.9608416666667
16981,117418,0.726,85.7446,83.9234583333333,58.21685,33.0900166666667
16966,117418,0.718,85.8918,83.3192166666667,58.2330833333333,32.8459166666667
16979,117418,0.724,86.6956,83.714925,58.2678,33.0673583333333
17023,117418,0.764,92.2336,84.6576,58.2728083333333,33.5119333333333
16977,117418,0.722,87.7386,83.57815,58.3279416666667,32.8917416666667
17006,117418,0.749,90.7067,84.4219083333333,58.359975,33.4105166666667
16999,117418,0.745,89.4164,83.8789083333333,58.395075,33.0182666666667
16969,117418,0.714,85.4405,83.133325,58.4922666666667,32.9171583333333
16994,117418,0.74,89.1,84.1657083333333,58.5264,33.149525
16967,117418,0.711,85.1845,83.4154083333333,58.528625,32.9191666666667
16974,117418,0.723,86.2065,83.683275,58.529175,33.093425
16996,117418,0.742,87.5147,83.8889666666667,58.57855,33.1821166666667
16995,117418,0.741,89.3392,84.0394416666667,58.5917083333333,33.1416916666667
16998,117418,0.744,90.5209,84.4049583333333,58.66785,33.1491583333333
16988,117418,0.734,88.2702,83.9550583333333,58.6798416666667,33.26045
17001,117418,0.746,89.0831,83.6446583333333,58.706575,33.0414583333333
17003,117418,0.751,91.5208,84.6731166666667,58.7151333333333,33.299425
17005,117418,0.748,90.7944,84.3906333333333,58.7251916666667,33.3192166666667
16989,117418,0.735,89.232,83.8932666666667,58.7346333333333,33.143775
16978,117418,0.727,85.2672,83.635675,58.79135,32.9784416666667
17022,117418,0.767,92.2241,84.670125,58.7913666666667,33.3832333333333
17011,117418,0.757,91.7201,84.771475,58.8036916666667,33.3756333333333
16997,117418,0.743,89.0645,84.0809416666667,58.8590166666667,33.0602083333333
17016,117418,0.766,93.1672,84.9636333333333,58.9078083333333,33.53715
17014,117418,0.761,92.1555,84.3611916666667,58.90985,33.4446416666667
17008,117418,0.753,90.8421,84.3238833333333,58.9533083333333,33.3332333333333
17007,117418,0.754,90.9175,84.7763583333333,58.9665166666667,33.4097666666667
17010,117418,0.756,89.7409,84.3952083333333,59.0166916666667,33.278175
17009,117418,0.755,90.8553,84.7597583333333,59.1759,33.3647416666667
17027,117418,0.773,94.6577,85.1359916666667,59.1931333333333,33.5752333333333
17017,117418,0.758,91.8925,84.2607166666667,59.21,33.4483666666667
17019,117418,0.763,91.3891,84.640375,59.21155,33.5667666666667
17021,117418,0.769,94.1695,85.0092,59.247625,33.5739
17048,117418,0.793,96.3624,85.4943083333333,59.2479666666667,33.703275
17028,117418,0.775,94.8644,84.9149416666667,59.2551166666667,33.6141916666667
17020,117418,0.768,92.5771,84.9105166666667,59.2656416666667,33.5224666666667
17004,117418,0.752,90.6065,84.537875,59.2791333333333,33.3121833333333
17002,117418,0.75,91.0938,84.2951,59.3255583333333,33.3228
17041,117418,0.786,95.076,84.9779333333333,59.3277833333333,33.5720083333333
17015,117418,0.765,92.4451,84.600175,59.3430333333333,33.5300416666667
17013,117418,0.76,92.52,84.5666,59.35075,33.4262333333333
17040,117418,0.784,96.3011,85.45205,59.36945,33.7718916666667
17026,117418,0.772,92.8393,85.2212166666667,59.4303833333333,33.4410833333333
17025,117418,0.771,92.9625,85.045375,59.4566083333333,33.4852
17029,117418,0.777,93.5931,85.3711416666667,59.4842916666667,33.5844
17030,117418,0.776,94.0343,84.8450416666667,59.4933166666667,33.5022
17037,117418,0.782,95.3782,85.02785,59.5169416666667,33.8427
17042,117418,0.79,95.8476,85.45245,59.5426083333333,33.703625
17018,117418,0.762,91.5686,84.84345,59.552075,33.558525
17043,117418,0.788,96.541,85.4391833333333,59.552325,33.8091666666667
17057,117418,0.803,98.5895,85.9171833333333,59.6099416666667,33.8654333333333
17031,117418,0.778,94.8306,85.165,59.6424833333333,33.591825
17044,117418,0.789,96.2062,85.5010416666667,59.6724916666667,33.7831166666667
17039,117418,0.787,95.493,85.4585166666667,59.6962333333333,33.84945
17033,117418,0.779,95.19,85.5177583333333,59.6999416666667,33.7132666666667
17024,117418,0.77,93.1379,85.3448583333333,59.7127833333333,33.6673166666667
17034,117418,0.781,95.9719,85.3250416666667,59.7781916666667,33.7374666666667
17056,117418,0.802,98.7673,85.9331166666667,59.7959166666667,33.8504
17035,117418,0.78,95.5838,85.9297666666667,59.8034,33.9365083333333
17046,117418,0.792,95.7669,85.3643,59.822375,33.6705416666667
17049,117418,0.794,97.7823,85.9333416666667,59.9205416666667,33.925975
17038,117418,0.785,94.5398,85.5546083333333,59.9340166666667,33.727225
17032,117418,0.774,93.9958,85.194075,59.982475,33.5533666666667
17053,117418,0.799,98.3179,85.7835,59.9907,34.1393333333333
17047,117418,0.795,96.4413,85.4360666666667,60.0366583333333,33.6959666666667
17061,117418,0.807,98.894,85.7085916666667,60.0474416666667,33.963625
17055,117418,0.8,100.413,85.9878583333333,60.1403916666667,34.0089833333333
17036,117418,0.783,95.5873,85.3070833333333,60.148275,33.8252583333333
17051,117418,0.796,97.8939,85.65015,60.1714666666667,34.0053
17050,117418,0.798,98.223,85.8650833333333,60.1718416666667,34.08715
17054,117418,0.801,97.2185,85.79805,60.2117333333333,34.0741416666667
17062,117418,0.808,99.9315,85.8263666666667,60.2295666666667,34.0633333333333
17066,117418,0.809,99.7445,85.973875,60.2863333333333,34.064475
17073,117418,0.817,102.184,86.04095,60.3086333333333,34.1554666666667
17059,117418,0.805,99.724,86.2721833333333,60.3755583333333,34.2179916666667
17081,117418,0.825,102.623,86.590725,60.3827416666667,34.2139083333333
17075,117418,0.819,101.639,86.1857333333333,60.46745,34.0386583333333
17067,117418,0.813,100.025,86.3285,60.4737916666667,34.2601833333333
17065,117418,0.812,99.1811,85.7701083333333,60.5107666666667,34.050425
17086,117418,0.832,103.192,86.7716916666667,60.5265666666667,34.2127833333333
17069,117418,0.815,100.284,86.1813583333333,60.5469333333333,34.220125
17084,117418,0.83,103.57,86.4274416666667,60.557,34.3219666666667
17052,117418,0.797,98.4634,86.2371,60.5676416666667,34.1616583333333
17060,117418,0.806,98.0032,85.839775,60.5827083333333,33.8855
17082,117418,0.828,101.717,86.6985666666667,60.6101166666667,34.3608916666667
17079,117418,0.826,101.934,86.3779583333333,60.6152666666667,34.3314583333333
17058,117418,0.804,99.4741,86.172725,60.70195,34.1916666666667
17087,117418,0.833,102.576,86.179,60.7037916666667,34.4193833333333
17074,117418,0.821,100.833,86.5364416666667,60.72555,34.1906083333333
17064,117418,0.811,99.9715,85.9526,60.7291,33.99695
17090,117418,0.836,101.559,86.2164583333333,60.7732416666667,34.27695
17063,117418,0.81,101.251,86.4400583333333,60.8286333333333,34.279325
17071,117418,0.818,100.622,85.7753166666667,60.8989583333333,34.258925
17093,117418,0.838,104.533,86.8458916666667,60.9163416666667,34.4732666666667
17100,117418,0.846,105.334,86.785725,60.9312083333333,34.5368833333333
17077,117418,0.823,102.057,86.9539916666667,60.953925,34.3981166666667
17095,117418,0.841,104.034,86.9666916666667,60.9582833333333,34.4052916666667
17085,117418,0.831,102.33,86.5045333333333,60.9780333333333,34.2615416666667
17088,117418,0.835,103.934,87.0128833333333,60.9881166666667,34.3170333333333
17083,117418,0.829,102.623,86.2594916666667,60.98895,34.308025
17072,117418,0.82,101.948,86.454925,61.029625,34.2474083333333
17070,117418,0.816,102.481,86.3532083333333,61.03915,34.2061083333333
17099,117418,0.845,105.474,87.0528583333333,61.0454666666667,34.706425
17107,117418,0.853,106.928,87.2344,61.0821083333333,34.556925
17068,117418,0.814,100.025,86.060675,61.0953333333333,34.1056583333333
17106,117418,0.852,104.948,86.9924833333333,61.1493416666667,34.4405166666667
17080,117418,0.827,102.197,86.25765,61.1540666666667,34.4713583333333
17130,117418,0.875,109.468,87.6689916666667,61.161775,34.8936583333333
17098,117418,0.844,106.347,87.0109833333333,61.186375,34.5571166666667
17111,117418,0.859,108.93,86.9445916666667,61.2060833333333,34.7602
17078,117418,0.824,102.598,86.8371,61.2095166666667,34.3632916666667
17097,117418,0.843,103.175,86.5094083333333,61.2172166666667,34.37365
17076,117418,0.822,100.81,86.512675,61.2368916666667,34.2339166666667
17109,117418,0.855,106.644,87.5465583333333,61.2643,34.6864083333333
17091,117418,0.84,104.75,86.8589666666667,61.301525,34.5349166666667
17101,117418,0.847,105.316,87.0699916666667,61.321,34.4477916666667
17045,117418,0.791,97.1068,86.0263666666667,61.361425,34.1035416666667
17136,117418,0.886,112.093,87.9394416666667,61.362375,35.056925
17118,117418,0.858,106.806,86.874275,61.36645,34.7501166666667
17114,117418,0.862,107.661,87.3130916666667,61.399675,34.7452416666667
17103,117418,0.849,106.428,87.0339416666667,61.4404666666667,34.6108166666667
17104,117418,0.85,106.411,86.9919333333333,61.4426666666667,34.5622083333333
17102,117418,0.848,105.775,87.3000083333333,61.4432583333333,34.7074083333333
17121,117418,0.866,109.61,87.6534083333333,61.4454,34.8398083333333
17122,117418,0.867,108.22,87.461375,61.4627166666667,34.90865
17094,117418,0.839,104.927,87.007925,61.4764833333333,34.4958333333333
17108,117418,0.854,105.68,87.239575,61.4769416666667,34.648575
17124,117418,0.87,108.627,87.614875,61.499925,34.6608833333333
17161,117418,0.907,114.961,88.3569416666667,61.5043,35.1660166666667
17119,117418,0.868,108.92,87.562775,61.5061916666667,34.908
17127,117418,0.873,108.586,87.7347333333333,61.511125,34.9597416666667
17126,117418,0.872,109.172,87.6502833333333,61.5189583333333,34.9705666666667
17089,117418,0.834,104.169,86.9204416666667,61.5190333333333,34.578675
17120,117418,0.865,109.077,87.4870083333333,61.5366,34.7714666666667
17105,117418,0.851,107.095,87.2245166666667,61.6017833333333,34.6295916666667
17123,117418,0.869,110.114,87.4003083333333,61.6060666666667,34.7486083333333
17115,117418,0.863,107.027,87.235925,61.6649,34.7569333333333
17128,117418,0.874,109.973,87.6862666666667,61.735275,34.83165
17154,117418,0.9,113.697,88.0080166666667,61.736375,35.0348833333333
17116,117418,0.864,106.964,87.0228916666667,61.7464833333333,34.70555
17110,117418,0.856,106.266,86.9717583333333,61.76215,34.6901166666667
17162,117418,0.908,115.155,87.854275,61.7710583333333,35.2046916666667
17132,117418,0.877,109.937,87.512225,61.7880666666667,34.8151416666667
17092,117418,0.837,105.171,86.6284,61.8024916666667,34.5206916666667
17139,117418,0.884,110.853,87.6517583333333,61.808075,34.7623
17143,117418,0.888,111.566,87.7568583333333,61.8138083333333,34.80835
17144,117418,0.889,112.158,87.9571916666667,61.838525,35.0615
17117,117418,0.857,107.362,86.8987083333333,61.84445,34.7582
17096,117418,0.842,106.156,87.3320166666667,61.8800583333333,34.6479
17151,117418,0.896,112.376,87.8916416666667,61.8867666666667,34.9720333333333
17135,117418,0.881,112.567,88.0192666666667,61.9244666666667,35.114625
17133,117418,0.879,111.921,88.09225,61.9784666666667,35.1267666666667
17153,117418,0.899,113.688,87.92465,62.0014666666667,34.92335
17134,117418,0.88,111.24,87.575525,62.0039416666667,34.8798416666667
17125,117418,0.871,110.217,87.46605,62.0250333333333,34.776575
17112,117418,0.86,106.958,87.3002833333333,62.043275,34.7241583333333
17113,117418,0.861,109.563,87.321475,62.0482666666667,34.902375
17138,117418,0.882,111.342,87.7089083333333,62.059025,34.9959333333333
17146,117418,0.892,112.628,88.1927583333333,62.0607666666667,35.1400916666667
17142,117418,0.887,112.106,87.70905,62.1212083333333,35.036475
17158,117418,0.905,114.092,87.9997416666667,62.1273416666667,35.21385
17141,117418,0.885,112.477,87.7056583333333,62.1707666666667,35.13425
17140,117418,0.89,113.244,88.0344,62.171525,35.0281083333333
17166,117418,0.913,116.54,88.2541916666667,62.218825,35.2712416666667
17149,117418,0.898,112.079,87.8853083333333,62.23225,34.8765666666667
17129,117418,0.876,110.676,87.6384333333334,62.2736583333333,34.8874916666667
17131,117418,0.878,111.43,87.9057083333333,62.2738833333333,35.07765
17147,117418,0.893,113.642,87.9056,62.3139,35.1427333333333
17186,117418,0.933,117.448,88.85065,62.3304083333333,35.6155333333333
17200,117418,0.946,120.588,88.6672583333333,62.4012666666667,35.6597583333333
17145,117418,0.891,113.186,87.69275,62.410525,35.073225
17155,117418,0.901,115.027,87.981175,62.4544666666667,35.2110333333333
17157,117418,0.904,116.121,88.0256416666667,62.467675,35.1788
17150,117418,0.895,113.327,88.0626583333333,62.468225,35.208825
17137,117418,0.883,111.545,88.0686416666667,62.499025,35.0218916666667
17175,117418,0.921,118.422,88.6111333333333,62.541575,35.405825
17182,117418,0.928,116.666,88.483225,62.54325,35.309425
17148,117418,0.894,113.621,88.26085,62.585475,35.16395
17178,117418,0.924,117.703,88.8329166666667,62.649025,35.5314416666667
17170,117418,0.915,116.63,88.4027666666667,62.6506166666667,35.3701416666667
17199,117418,0.944,121.924,88.7648833333333,62.6532083333333,35.5962666666667
17152,117418,0.897,114.686,88.334175,62.672225,35.1870083333333
17164,117418,0.91,115.103,88.187375,62.678,35.1584916666667
17160,117418,0.906,117.283,88.2016916666666,62.693025,35.2397166666667
17159,117418,0.903,114.133,87.7584,62.7139583333333,35.3526166666667
17181,117418,0.927,120.37,88.7252416666667,62.7545666666667,35.4452666666667
17180,117418,0.926,116.645,88.7977166666667,62.7642666666667,35.4448416666667
17165,117418,0.911,115.317,88.5772,62.7799166666667,35.2513166666667
17184,117418,0.93,117.313,88.8797166666667,62.8095333333333,35.357425
17179,117418,0.925,117.586,88.509675,62.8252833333333,35.4751333333333
17163,117418,0.909,116.955,88.4378,62.8529333333333,35.4474166666667
17156,117418,0.902,114.561,88.0990583333333,62.8607083333333,35.3471166666667
17168,117418,0.914,116.792,88.3480583333333,62.8725916666667,35.2478083333333
17183,117418,0.929,119.121,88.68565,62.8903833333333,35.6834333333333
17194,117418,0.94,118.6,88.7279166666667,62.9228916666667,35.6100416666667
17187,117418,0.936,119.135,88.6313833333333,62.9273083333333,35.7263833333333
17176,117418,0.922,119.273,88.4466916666667,62.9432666666667,35.5220583333333
17172,117418,0.918,116.534,88.4338583333334,62.962675,35.479825
17197,117418,0.942,122.487,88.923625,62.9909416666667,35.7770833333333
17203,117418,0.949,124.091,89.0661083333333,63.0256666666667,35.833275
17214,117418,0.961,122.726,88.953125,63.1073083333333,35.7402916666667
17167,117418,0.912,117.485,88.70015,63.1159,35.4397916666667
17177,117418,0.923,117.692,88.518525,63.1433333333333,35.4820666666667
17174,117418,0.92,118.776,88.5346,63.2027666666667,35.6210583333333
17208,117418,0.952,122.092,89.01145,63.237,35.7117083333333
17192,117418,0.935,118.685,88.6950416666667,63.245175,35.5975333333333
17211,117418,0.957,121.284,88.9627,63.250475,35.6671333333333
17201,117418,0.947,120.707,89.0773416666667,63.2612666666667,35.7731916666667
17169,117418,0.916,116.793,88.4319166666667,63.272675,35.3258166666667
17191,117418,0.938,120.674,88.9989083333333,63.282475,35.7625083333333
17171,117418,0.917,118.344,88.6225,63.28895,35.524925
17198,117418,0.943,121.628,89.12515,63.2904666666667,35.7628583333333
17185,117418,0.932,120.231,88.9228833333333,63.3086583333333,35.6952416666667
17215,117418,0.963,123.361,89.1685583333333,63.349375,35.7786666666667
17188,117418,0.931,119.948,89.0346,63.4012666666667,35.7843083333333
17206,117418,0.956,123.999,89.3063166666667,63.4297916666667,35.8204333333333
17225,117418,0.971,125.404,89.23185,63.460475,35.853725
17189,117418,0.934,119.976,89.020825,63.4771916666667,35.7341
17257,117418,0.998,129.36,89.7979,63.48485,36.16225
17196,117418,0.945,120.158,89.1580583333334,63.5235583333333,35.627275
17173,117418,0.919,118.068,88.773375,63.5301,35.6794833333333
17195,117418,0.941,121.953,89.1840333333333,63.5501083333333,35.735775
17207,117418,0.951,121.78,89.1072416666667,63.5574916666667,35.6189416666667
17202,117418,0.948,121.787,89.1644583333333,63.568075,35.8146583333333
17190,117418,0.937,121.869,89.0464166666667,63.5900916666667,35.6296083333333
17228,117418,0.976,126.609,89.5032083333333,63.649075,36.0335
17212,117418,0.959,124.88,89.151375,63.6501916666667,36.0086916666667
17222,117418,0.968,125.43,89.4290333333333,63.6518833333333,35.9737166666667
17193,117418,0.939,120.83,88.92755,63.7343583333333,35.615425
17233,117418,0.979,125.523,89.6737833333333,63.8266083333333,36.0809
17244,117418,0.992,130.304,89.5513,63.842275,36.1810916666667
17204,117418,0.955,124.218,89.1540416666667,63.8502833333333,35.8620916666667
17229,117418,0.974,126.783,89.50915,63.8522666666667,36.2233666666667
17241,117418,0.984,128.086,89.6789083333333,63.8818583333333,36.273525
17209,117418,0.953,123.306,89.068125,63.891825,35.9104833333333
17220,117418,0.964,125.604,89.295375,63.8949833333333,36.0198333333333
17213,117418,0.958,124.576,89.2370666666666,63.90985,35.72785
17218,117418,0.96,124.942,89.2479333333333,63.93375,36.1058666666667
17217,117418,0.967,126.808,89.5131083333333,63.9850333333333,35.8666333333333
17221,117418,0.965,124.454,89.338,63.9874083333333,35.8797833333333
17223,117418,0.969,125.232,89.3508666666667,63.992,35.8206166666667
17236,117418,0.98,129.185,89.4539333333333,64.0149333333333,36.2267083333333
17260,117418,1.006,130.165,90.2411916666667,64.0257083333333,36.4116
17230,117418,0.975,127.425,89.650375,64.0422583333333,36.1121166666667
17227,117418,0.972,126.039,89.5622333333333,64.04595,36.054075
17246,117418,0.991,128.822,89.7817166666667,64.0637833333333,36.1715583333333
18722,117418,1.009,131.307,90.0609416666667,64.0819833333333,36.3132583333333
17231,117418,0.977,126.962,89.852675,64.0825416666667,36.0829166666667
17238,117418,0.987,129.418,89.7533083333333,64.0896666666667,36.246075
17237,117418,0.986,129.877,89.7737916666667,64.0956,36.3121333333333
17219,117418,0.962,125.55,89.5641916666667,64.0997583333333,36.0398083333333
17276,117418,1.027,133.898,90.1229916666667,64.1008333333333,36.4060583333333
17239,117418,0.983,128.314,89.86585,64.1052166666667,36.1991083333333
17205,117418,0.95,124.321,89.20485,64.1107333333333,36.0262333333333
17258,117418,1.001,131.492,90.030675,64.124425,36.3739416666667
17232,117418,0.978,126.594,89.4676333333333,64.1869833333333,35.9396916666667
17234,117418,0.981,127.197,89.562325,64.192025,35.9816
17265,117418,1.011,132.645,90.0939583333333,64.1921083333333,36.401175
17251,117418,0.999,131.179,89.9698,64.2445083333333,36.2555166666667
17252,117418,1,130.371,89.7962,64.2452166666667,36.3021833333333
17248,117418,0.996,131.001,90.01605,64.2601166666667,36.4332916666667
17262,117418,1.008,131.704,89.8833083333333,64.263175,36.2831833333333
17210,117418,0.954,125.33,89.3065,64.3919083333333,36.0394916666667
17216,117418,0.966,125.587,89.4101083333333,64.403125,36.03965
17255,117418,0.994,131.94,89.8463916666667,64.4266833333333,36.38445
17235,117418,0.982,128.194,89.6477833333333,64.4487583333333,36.25575
17224,117418,0.97,127.089,89.415125,64.465825,36.284225
17270,117418,1.015,132.94,89.944575,64.4740416666667,36.5138666666667
17249,117418,0.997,128.578,90.0746,64.4909666666667,36.232425
17254,117418,1.003,131.089,89.7872,64.5021666666667,36.3553416666667
17245,117418,0.99,129.304,89.9691833333333,64.5203666666666,36.3329333333333
17243,117418,0.989,130.875,89.9528,64.5254416666667,36.3384666666667
17271,117418,1.016,136.136,90.2040416666667,64.5304,36.8072833333333
17272,117418,1.018,134.109,90.1273166666667,64.5452833333333,36.5572666666667
17277,117418,1.022,134.959,90.1164916666667,64.5545166666667,36.5622
17273,117418,1.019,133.182,90.1432583333333,64.5842333333333,36.4900666666667
17287,117418,1.032,135.959,90.3333333333333,64.5888166666667,36.6116416666667
17281,117418,1.026,136.385,90.1160916666667,64.6007583333333,36.7562916666667
17290,117418,1.035,134.374,90.3880083333333,64.6201083333333,36.6001083333333
17240,117418,0.985,129.285,89.7479416666667,64.657725,36.1221333333333
17247,117418,0.995,129.01,89.99205,64.688275,36.307575
17226,117418,0.973,126.598,89.8134916666667,64.6967416666667,36.3170916666667
17285,117418,1.03,134.035,90.3207583333333,64.71415,36.7081083333333
17263,117418,1.01,132.149,90.1750666666667,64.7506,36.5980916666667
17274,117418,1.02,132.8,90.0586583333333,64.7575416666667,36.4716416666667
17250,117418,0.993,130.073,89.9126083333333,64.776725,36.3137166666667
17253,117418,1.002,133.002,89.9796166666666,64.8144416666667,36.5628
17305,117418,1.05,140.177,90.62575,64.8151583333333,36.9042666666667
17278,117418,1.023,133.927,90.3662833333333,64.8232083333333,36.598625
17298,117418,1.046,138.979,90.9199,64.8237,37.0243333333333
17283,117418,1.033,136.427,90.4082583333333,64.8902,36.596075
17288,117418,1.034,138.046,90.3091416666667,64.9140166666667,36.722925
17280,117418,1.025,133.287,90.5527166666667,64.91565,36.4576083333333
17316,117418,1.066,142.011,90.9319333333333,64.9183416666667,37.05405
17282,117418,1.028,135.993,90.503475,64.9448833333333,36.718425
17362,117418,1.104,146.434,90.895925,64.996325,37.2196833333333
17259,117418,1.005,131.424,90.01325,65.0001166666667,36.3734083333333
17256,117418,1.004,131.051,90.1542833333333,65.0742916666667,36.4511916666667
17242,117418,0.988,129.676,89.9381333333333,65.0770666666667,36.560175
17293,117418,1.036,136.41,90.2806333333333,65.0773333333333,36.6728333333333
17294,117418,1.042,137.392,90.39195,65.091675,36.7422083333333
17295,117418,1.038,137.106,90.627,65.0940166666667,36.8224333333333
17306,117418,1.052,139.34,90.538425,65.112925,36.8090416666667
