rho,source,destination,count
0.9,33,15,582
0.9,33,16,146
0.9,33,17,311
0.9,33,18,136
0.9,33,19,295
0.9,33,20,113
0.9,33,21,734
0.9,33,22,1219
0.9,33,23,223
0.9,33,24,440
0.9,33,25,684
0.9,33,26,218
0.9,33,27,73
0.9,33,28,428
0.9,33,29,136
0.9,33,30,378
0.9,33,31,216
0.9,33,32,1223
0.9,33,33,2381
0.9,33,34,1547
0.9,33,35,506
0.9,33,36,365
0.9,33,37,390
0.9,33,38,212
0.9,33,39,266
0.9,33,40,273
0.9,33,41,472
0.9,33,42,342
0.9,33,43,311
0.9,33,44,289
0.9,33,45,200
0.9,34,1,511
0.9,34,2,848
0.9,34,3,455
0.9,34,4,1238
0.9,34,5,952
0.9,34,6,1301
0.9,34,7,319
0.9,34,8,1056
0.9,34,9,655
0.9,34,10,2463
0.9,34,11,4382
0.9,34,12,886
0.9,34,13,3576
0.9,34,14,1662
0.9,34,15,3071
0.9,34,16,462
0.9,34,17,1073
0.9,34,18,368
0.9,34,19,770
0.9,34,20,363
0.9,34,21,1772
0.9,34,22,2837
0.9,34,23,670
0.9,34,24,1873
0.9,34,25,2484
0.9,34,26,408
0.9,34,27,198
0.9,34,28,1060
0.9,34,29,211
0.9,34,30,778
0.9,34,31,376
0.9,34,32,1707
0.9,34,33,1764
0.9,34,34,11525
0.9,34,35,3313
0.9,34,36,1739
0.9,34,37,1439
0.9,34,38,825
0.9,34,39,1054
0.9,34,40,849
0.9,34,41,1458
0.9,34,42,1013
0.9,34,43,681
0.9,34,44,699
0.9,34,45,429
0.9,35,1,257
0.9,35,2,351
0.9,35,3,220
0.9,35,4,483
0.9,35,5,426
0.9,35,6,485
0.9,35,7,133
0.9,35,8,512
0.9,35,9,328
0.9,35,10,1374
0.9,35,11,3522
0.9,35,12,660
0.9,35,13,1120
0.9,35,14,536
0.9,35,15,871
0.9,35,16,163
0.9,35,17,422
0.9,35,18,168
0.9,35,19,362
0.9,35,20,156
0.9,35,21,509
0.9,35,22,759
0.9,35,23,305
0.9,35,24,899
0.9,35,25,1022
0.9,35,26,239
0.9,35,27,130
0.9,35,28,505
0.9,35,29,114
0.9,35,30,395
0.9,35,31,213
0.9,35,32,695
0.9,35,33,570
0.9,35,34,3103
0.9,35,35,5146
0.9,35,36,2271
0.9,35,37,1360
0.9,35,38,512
0.9,35,39,537
0.9,35,40,466
0.9,35,41,799
0.9,35,42,456
0.9,35,43,344
0.9,35,44,311
0.9,35,45,211
0.9,36,1,106
0.9,36,2,168
0.9,36,3,81
0.9,36,4,201
0.9,36,5,192
0.9,36,6,171
0.9,36,7,69
0.9,36,8,227
0.9,36,9,137
0.9,36,10,597
0.9,36,11,1673
0.9,36,12,299
0.9,36,13,385
0.9,36,14,223
0.9,36,15,297
0.9,36,16,67
0.9,36,17,172
0.9,36,18,66
0.9,36,19,159
0.9,36,20,71
0.9,36,21,194
0.9,36,22,213
0.9,36,23,132
0.9,36,24,354
0.9,36,25,450
0.9,36,26,121
0.9,36,27,42
0.9,36,28,222
0.9,36,29,42
0.9,36,30,187
0.9,36,31,89
0.9,36,32,264
0.9,36,33,182
0.9,36,34,766
0.9,36,35,1253
0.9,36,36,3198
0.9,36,37,1213
0.9,36,38,259
0.9,36,39,252
0.9,36,40,217
0.9,36,41,366
0.9,36,42,213
0.9,36,43,142
0.9,36,44,139
0.9,36,45,78
0.9,37,1,298
0.9,37,2,451
0.9,37,3,242
0.9,37,4,452
0.9,37,5,457
0.9,37,6,501
0.9,37,7,163
0.9,37,8,656
0.9,37,9,385
0.9,37,10,1804
0.9,37,11,4623
0.9,37,12,1569
0.9,37,13,676
0.9,37,14,456
0.9,37,15,708
0.9,37,16,183
0.9,37,17,400
0.9,37,18,244
0.9,37,19,431
0.9,37,20,187
0.9,37,21,458
0.9,37,22,482
0.9,37,23,410
0.9,37,24,1094
0.9,37,25,1378
0.9,37,26,364
0.9,37,27,139
0.9,37,28,677
0.9,37,29,141
0.9,37,30,447
0.9,37,31,231
0.9,37,32,652
0.9,37,33,470
0.9,37,34,1234
0.9,37,35,1307
0.9,37,36,2827
0.9,37,37,14554
0.9,37,38,1352
0.9,37,39,1049
0.9,37,40,973
0.9,37,41,1147
0.9,37,42,558
0.9,37,43,439
0.9,37,44,452
0.9,37,45,287
0.9,38,1,120
0.9,38,2,215
0.9,38,3,118
0.9,38,4,242
0.9,38,5,200
0.9,38,6,210
0.9,38,7,56
0.9,38,8,262
0.9,38,9,167
0.9,38,10,1915
0.9,38,11,1280
0.9,38,12,1096
0.9,38,13,332
0.9,38,14,238
0.9,38,15,374
0.9,38,16,80
0.9,38,17,236
0.9,38,18,149
0.9,38,19,256
0.9,38,20,94
0.9,38,21,208
0.9,38,22,197
0.9,38,23,235
0.9,38,24,951
0.9,38,25,933
0.9,38,26,126
0.9,38,27,54
0.9,38,28,261
0.9,38,29,41
0.9,38,30,140
0.9,38,31,91
0.9,38,32,254
0.9,38,33,148
0.9,38,34,430
0.9,38,35,338
0.9,38,36,403
0.9,38,37,987
0.9,38,38,3362
0.9,38,39,1582
0.9,38,40,796
0.9,38,41,804
0.9,38,42,342
0.9,38,43,222
0.9,38,44,194
0.9,38,45,129
0.9,39,1,185
0.9,39,2,380
0.9,39,3,209
0.9,39,4,387
0.9,39,5,365
0.9,39,6,281
0.9,39,7,85
0.9,39,8,415
0.9,39,9,232
0.9,39,10,2175
0.9,39,11,1105
0.9,39,12,558
0.9,39,13,472
0.9,39,14,472
0.9,39,15,537
0.9,39,16,175
0.9,39,17,410
0.9,39,18,283
0.9,39,19,430
0.9,39,20,189
0.9,39,21,335
0.9,39,22,229
0.9,39,23,513
0.9,39,24,1999
0.9,39,25,2014
0.9,39,26,198
0.9,39,27,87
0.9,39,28,370
0.9,39,29,52
0.9,39,30,235
0.9,39,31,128
0.9,39,32,388
0.9,39,33,189
0.9,39,34,520
0.9,39,35,321
0.9,39,36,353
0.9,39,37,679
0.9,39,38,1691
0.9,39,39,6681
0.9,39,40,2905
0.9,39,41,2446
0.9,39,42,678
0.9,39,43,384
0.9,39,44,316
0.9,39,45,175
0.9,40,1,161
0.9,40,2,326
0.9,40,3,212
0.9,40,4,360
0.9,40,5,276
0.9,40,6,218
0.9,40,7,63
0.9,40,8,372
0.9,40,9,218
0.9,40,10,1079
0.9,40,11,683
0.9,40,12,349
0.9,40,13,286
0.9,40,14,339
0.9,40,15,359
0.9,40,16,137
0.9,40,17,306
0.9,40,18,296
0.9,40,19,332
0.9,40,20,166
0.9,40,21,287
0.9,40,22,189
0.9,40,23,487
0.9,40,24,1077
0.9,40,25,1415
0.9,40,26,174
0.9,40,27,74
0.9,40,28,362
0.9,40,29,57
0.9,40,30,223
0.9,40,31,117
0.9,40,32,305
0.9,40,33,166
0.9,40,34,353
0.9,40,35,239
0.9,40,36,274
0.9,40,37,509
0.9,40,38,725
0.9,40,39,2785
0.9,40,40,6096
0.9,40,41,2995
0.9,40,42,691
0.9,40,43,348
0.9,40,44,313
0.9,40,45,193
0.9,41,1,307
0.9,41,2,608
0.9,41,3,410
0.9,41,4,748
0.9,41,5,677
0.9,41,6,410
0.9,41,7,126
0.9,41,8,668
0.9,41,9,383
0.9,41,10,1319
0.9,41,11,869
0.9,41,12,389
0.9,41,13,490
0.9,41,14,729
0.9,41,15,526
0.9,41,16,315
0.9,41,17,648
0.9,41,18,1233
0.9,41,19,886
0.9,41,20,525
0.9,41,21,458
0.9,41,22,288
0.9,41,23,1734
0.9,41,24,1682
0.9,41,25,3366
0.9,41,26,298
0.9,41,27,120
0.9,41,28,557
0.9,41,29,73
0.9,41,30,361
0.9,41,31,193
0.9,41,32,562
0.9,41,33,268
0.9,41,34,581
0.9,41,35,326
0.9,41,36,338
0.9,41,37,516
0.9,41,38,586
0.9,41,39,1849
0.9,41,40,2441
0.9,41,41,11026
0.9,41,42,2009
0.9,41,43,913
0.9,41,44,615
0.9,41,45,362
0.9,42,1,582
0.9,42,2,1376
0.9,42,3,1120
0.9,42,4,1806
0.9,42,5,1568
0.9,42,6,729
0.9,42,7,259
0.9,42,8,1180
0.9,42,9,750
0.9,42,10,1056
0.9,42,11,948
0.9,42,12,323
0.9,42,13,584
0.9,42,14,1531
0.9,42,15,779
0.9,42,16,740
0.9,42,17,1016
0.9,42,18,2635
0.9,42,19,2824
0.9,42,20,2608
0.9,42,21,748
0.9,42,22,450
0.9,42,23,2317
0.9,42,24,1215
0.9,42,25,3005
0.9,42,26,492
0.9,42,27,189
0.9,42,28,948
0.9,42,29,113
0.9,42,30,551
0.9,42,31,318
0.9,42,32,1053
0.9,42,33,348
0.9,42,34,722
0.9,42,35,347
0.9,42,36,360
0.9,42,37,500
0.9,42,38,457
0.9,42,39,980
0.9,42,40,980
0.9,42,41,3793
0.9,42,42,12233
0.9,42,43,3252
0.9,42,44,1374
0.9,42,45,681
0.9,43,1,350
0.9,43,2,1107
0.9,43,3,1236
0.9,43,4,681
0.9,43,5,820
0.9,43,6,298
0.9,43,7,135
0.9,43,8,673
0.9,43,9,440
0.9,43,10,355
0.9,43,11,323
0.9,43,12,113
0.9,43,13,177
0.9,43,14,372
0.9,43,15,246
0.9,43,16,210
0.9,43,17,252
0.9,43,18,408
0.9,43,19,971
0.9,43,20,714
0.9,43,21,278
0.9,43,22,167
0.9,43,23,392
0.9,43,24,319
0.9,43,25,723
0.9,43,26,303
0.9,43,27,114
0.9,43,28,495
0.9,43,29,76
0.9,43,30,293
0.9,43,31,181
0.9,43,32,484
0.9,43,33,146
0.9,43,34,264
0.9,43,35,133
0.9,43,36,145
0.9,43,37,189
0.9,43,38,136
0.9,43,39,266
0.9,43,40,291
0.9,43,41,814
0.9,43,42,1848
0.9,43,43,3707
0.9,43,44,1483
0.9,43,45,541
0.9,44,1,584
0.9,44,2,2012
0.9,44,3,1025
0.9,44,4,613
0.9,44,5,821
0.9,44,6,365
0.9,44,7,251
0.9,44,8,1570
0.9,44,9,841
0.9,44,10,383
0.9,44,11,376
0.9,44,12,144
0.9,44,13,199
0.9,44,14,400
0.9,44,15,284
0.9,44,16,175
0.9,44,17,252
0.9,44,18,284
0.9,44,19,621
0.9,44,20,331
0.9,44,21,290
0.9,44,22,173
0.9,44,23,334
0.9,44,24,353
0.9,44,25,663
0.9,44,26,790
0.9,44,27,234
0.9,44,28,975
0.9,44,29,93
0.9,44,30,492
0.9,44,31,304
0.9,44,32,643
0.9,44,33,181
0.9,44,34,289
0.9,44,35,171
0.9,44,36,159
0.9,44,37,268
0.9,44,38,181
0.9,44,39,287
0.9,44,40,344
0.9,44,41,778
0.9,44,42,965
0.9,44,43,1555
0.9,44,44,6632
0.9,44,45,1918
0.9,45,1,783
0.9,45,2,2451
0.9,45,3,614
0.9,45,4,509
0.9,45,5,708
0.9,45,6,377
0.9,45,7,388
0.9,45,8,3586
0.9,45,9,1433
0.9,45,10,330
0.9,45,11,331
0.9,45,12,131
0.9,45,13,214
0.9,45,14,317
0.9,45,15,205
0.9,45,16,155
0.9,45,17,188
0.9,45,18,195
0.9,45,19,423
0.9,45,20,217
0.9,45,21,280
0.9,45,22,163
0.9,45,23,224
0.9,45,24,284
0.9,45,25,523
0.9,45,26,1572
0.9,45,27,332
0.9,45,28,1442
0.9,45,29,142
0.9,45,30,591
0.9,45,31,401
0.9,45,32,610
0.9,45,33,163
0.9,45,34,309
0.9,45,35,173
0.9,45,36,151
0.9,45,37,247
0.9,45,38,119
0.9,45,39,244
0.9,45,40,254
0.9,45,41,551
0.9,45,42,652
0.9,45,43,849
0.9,45,44,2486
0.9,45,45,4467
1.75,1,1,1291
1.75,1,2,1558
1.75,1,3,537
1.75,1,4,710
1.75,1,5,1098
1.75,1,6,625
1.75,1,7,415
1.75,1,8,1499
1.75,1,9,1380
1.75,1,10,389
1.75,1,11,430
1.75,1,12,150
1.75,1,13,205
1.75,1,14,370
1.75,1,15,279
1.75,1,16,192
1.75,1,17,267
1.75,1,18,201
1.75,1,19,489
1.75,1,20,197
1.75,1,21,394
1.75,1,22,211
1.75,1,23,233
1.75,1,24,347
1.75,1,25,635
1.75,1,26,570
1.75,1,27,222
1.75,1,28,1081
1.75,1,29,169
1.75,1,30,769
1.75,1,31,647
1.75,1,32,1213
1.75,1,33,262
1.75,1,34,404
1.75,1,35,211
1.75,1,36,197
1.75,1,37,282
1.75,1,38,177
1.75,1,39,280
1.75,1,40,299
1.75,1,41,596
1.75,1,42,577
1.75,1,43,578
1.75,1,44,801
1.75,1,45,654
1.75,2,1,1190
1.75,2,2,3194
1.75,2,3,1133
1.75,2,4,1058
1.75,2,5,1486
1.75,2,6,646
1.75,2,7,441
1.75,2,8,2402
1.75,2,9,1624
1.75,2,10,492
1.75,2,11,535
1.75,2,12,195
1.75,2,13,310
1.75,2,14,659
1.75,2,15,411
1.75,2,16,295
1.75,2,17,358
1.75,2,18,335
1.75,2,19,791
1.75,2,20,408
1.75,2,21,537
1.75,2,22,301
1.75,2,23,424
1.75,2,24,499
1.75,2,25,978
1.75,2,26,920
1.75,2,27,329
1.75,2,28,1565
1.75,2,29,170
1.75,2,30,852
1.75,2,31,567
1.75,2,32,1148
1.75,2,33,292
1.75,2,34,520
1.75,2,35,272
1.75,2,36,288
1.75,2,37,366
1.75,2,38,220
1.75,2,39,419
1.75,2,40,431
1.75,2,41,1001
1.75,2,42,1031
1.75,2,43,1322
1.75,2,44,1920
1.75,2,45,1438
1.75,3,1,450
1.75,3,2,1077
1.75,3,3,935
1.75,3,4,633
1.75,3,5,861
1.75,3,6,325
1.75,3,7,174
1.75,3,8,711
1.75,3,9,445
1.75,3,10,257
1.75,3,11,311
1.75,3,12,129
1.75,3,13,167
1.75,3,14,348
1.75,3,15,210
1.75,3,16,179
1.75,3,17,239
1.75,3,18,200
1.75,3,19,631
1.75,3,20,308
1.75,3,21,254
1.75,3,22,150
1.75,3,23,259
1.75,3,24,288
1.75,3,25,553
1.75,3,26,337
1.75,3,27,125
1.75,3,28,509
1.75,3,29,69
1.75,3,30,330
1.75,3,31,227
1.75,3,32,502
1.75,3,33,154
1.75,3,34,246
1.75,3,35,158
1.75,3,36,161
1.75,3,37,193
1.75,3,38,129
1.75,3,39,240
1.75,3,40,236
1.75,3,41,598
1.75,3,42,768
1.75,3,43,1000
1.75,3,44,893
1.75,3,45,457
1.75,4,1,1049
1.75,4,2,2025
1.75,4,3,1153
1.75,4,4,4398
1.75,4,5,3260
1.75,4,6,1878
1.75,4,7,463
1.75,4,8,1822
1.75,4,9,1265
1.75,4,10,1233
1.75,4,11,1232
1.75,4,12,357
1.75,4,13,806
1.75,4,14,2857
1.75,4,15,1033
1.75,4,16,1110
1.75,4,17,1265
1.75,4,18,562
1.75,4,19,2170
1.75,4,20,911
1.75,4,21,1660
1.75,4,22,760
1.75,4,23,993
1.75,4,24,1177
1.75,4,25,2592
1.75,4,26,677
1.75,4,27,271
1.75,4,28,1517
1.75,4,29,209
1.75,4,30,999
1.75,4,31,647
1.75,4,32,2305
1.75,4,33,669
1.75,4,34,1201
1.75,4,35,562
1.75,4,36,535
1.75,4,37,684
1.75,4,38,442
1.75,4,39,893
1.75,4,40,741
1.75,4,41,1949
1.75,4,42,2122
1.75,4,43,1609
1.75,4,44,1349
1.75,4,45,807
1.75,5,1,900
1.75,5,2,1591
1.75,5,3,991
1.75,5,4,1929
1.75,5,5,2276
1.75,5,6,871
1.75,5,7,319
1.75,5,8,1298
1.75,5,9,937
1.75,5,10,640
1.75,5,11,611
1.75,5,12,190
1.75,5,13,358
1.75,5,14,1027
1.75,5,15,489
1.75,5,16,414
1.75,5,17,548
1.75,5,18,336
1.75,5,19,1230
1.75,5,20,515
1.75,5,21,682
1.75,5,22,379
1.75,5,23,524
1.75,5,24,606
1.75,5,25,1223
1.75,5,26,455
1.75,5,27,198
1.75,5,28,911
1.75,5,29,153
1.75,5,30,670
1.75,5,31,485
1.75,5,32,1399
1.75,5,33,364
1.75,5,34,585
1.75,5,35,290
1.75,5,36,254
1.75,5,37,369
1.75,5,38,259
1.75,5,39,401
1.75,5,40,424
1.75,5,41,1015
1.75,5,42,1202
1.75,5,43,1109
1.75,5,44,1034
1.75,5,45,601
1.75,6,1,547
1.75,6,2,740
1.75,6,3,396
1.75,6,4,1155
1.75,6,5,1024
1.75,6,6,1602
1.75,6,7,265
1.75,6,8,856
1.75,6,9,635
1.75,6,10,611
1.75,6,11,705
1.75,6,12,251
1.75,6,13,386
1.75,6,14,827
1.75,6,15,543
1.75,6,16,301
1.75,6,17,467
1.75,6,18,210
1.75,6,19,633
1.75,6,20,277
1.75,6,21,975
1.75,6,22,591
1.75,6,23,360
1.75,6,24,526
1.75,6,25,1006
1.75,6,26,351
1.75,6,27,144
1.75,6,28,794
1.75,6,29,158
1.75,6,30,623
1.75,6,31,413
1.75,6,32,1832
1.75,6,33,651
1.75,6,34,751
1.75,6,35,393
1.75,6,36,325
1.75,6,37,402
1.75,6,38,236
1.75,6,39,406
1.75,6,40,363
1.75,6,41,764
1.75,6,42,680
1.75,6,43,500
1.75,6,44,555
1.75,6,45,366
1.75,7,1,387
1.75,7,2,528
1.75,7,3,210
1.75,7,4,291
1.75,7,5,398
1.75,7,6,273
1.75,7,7,686
1.75,7,8,1323
1.75,7,9,823
1.75,7,10,203
1.75,7,11,214
1.75,7,12,83
1.75,7,13,95
1.75,7,14,182
1.75,7,15,156
1.75,7,16,69
1.75,7,17,116
1.75,7,18,75
1.75,7,19,239
1.75,7,20,83
1.75,7,21,192
1.75,7,22,153
1.75,7,23,113
1.75,7,24,164
1.75,7,25,318
1.75,7,26,413
1.75,7,27,190
1.75,7,28,1230
1.75,7,29,183
1.75,7,30,1049
1.75,7,31,477
1.75,7,32,568
1.75,7,33,146
1.75,7,34,197
1.75,7,35,123
1.75,7,36,107
1.75,7,37,163
1.75,7,38,93
1.75,7,39,129
1.75,7,40,149
1.75,7,41,279
1.75,7,42,273
1.75,7,43,264
1.75,7,44,320
1.75,7,45,322
1.75,8,1,2725
1.75,8,2,5360
1.75,8,3,1852
1.75,8,4,2611
1.75,8,5,3000
1.75,8,6,1797
1.75,8,7,2410
1.75,8,8,24662
1.75,8,9,6996
1.75,8,10,1718
1.75,8,11,1824
1.75,8,12,540
1.75,8,13,1067
1.75,8,14,2736
1.75,8,15,1166
1.75,8,16,741
1.75,8,17,1041
1.75,8,18,762
1.75,8,19,1794
1.75,8,20,936
1.75,8,21,1328
1.75,8,22,870
1.75,8,23,1046
1.75,8,24,1458
1.75,8,25,2812
1.75,8,26,6900
1.75,8,27,2604
1.75,8,28,14000
1.75,8,29,943
1.75,8,30,5259
1.75,8,31,2157
1.75,8,32,3691
1.75,8,33,877
1.75,8,34,1659
1.75,8,35,820
1.75,8,36,961
1.75,8,37,1120
1.75,8,38,699
1.75,8,39,1259
1.75,8,40,1176
1.75,8,41,2673
1.75,8,42,2611
1.75,8,43,2564
1.75,8,44,4240
1.75,8,45,4582
1.75,9,1,1246
1.75,9,2,1768
1.75,9,3,550
1.75,9,4,825
1.75,9,5,1100
1.75,9,6,643
1.75,9,7,758
1.75,9,8,3235
1.75,9,9,2696
1.75,9,10,450
1.75,9,11,538
1.75,9,12,139
1.75,9,13,284
1.75,9,14,557
1.75,9,15,330
1.75,9,16,200
1.75,9,17,331
1.75,9,18,207
1.75,9,19,561
1.75,9,20,264
1.75,9,21,422
1.75,9,22,284
1.75,9,23,295
1.75,9,24,418
1.75,9,25,784
1.75,9,26,1006
1.75,9,27,380
1.75,9,28,2000
1.75,9,29,238
1.75,9,30,1288
1.75,9,31,932
1.75,9,32,1294
1.75,9,33,273
1.75,9,34,497
1.75,9,35,233
1.75,9,36,238
1.75,9,37,288
1.75,9,38,199
1.75,9,39,342
1.75,9,40,359
1.75,9,41,736
1.75,9,42,687
1.75,9,43,704
1.75,9,44,1052
1.75,9,45,1028
1.75,10,1,385
1.75,10,2,691
1.75,10,3,443
1.75,10,4,901
1.75,10,5,789
1.75,10,6,692
1.75,10,7,204
1.75,10,8,853
1.75,10,9,519
1.75,10,10,5200
1.75,10,11,3384
1.75,10,12,1454
1.75,10,13,1666
1.75,10,14,1156
1.75,10,15,1476
1.75,10,16,401
1.75,10,17,895
1.75,10,18,438
1.75,10,19,809
1.75,10,20,395
1.75,10,21,772
1.75,10,22,665
1.75,10,23,782
1.75,10,24,3193
1.75,10,25,3408
1.75,10,26,394
1.75,10,27,178
1.75,10,28,792
1.75,10,29,126
1.75,10,30,498
1.75,10,31,294
1.75,10,32,954
1.75,10,33,508
1.75,10,34,1598
1.75,10,35,950
1.75,10,36,1054
1.75,10,37,1553
1.75,10,38,1764
1.75,10,39,2387
1.75,10,40,1478
1.75,10,41,2360
1.75,10,42,1125
1.75,10,43,678
1.75,10,44,627
1.75,10,45,400
1.75,11,1,351
1.75,11,2,571
1.75,11,3,296
1.75,11,4,691
1.75,11,5,609
1.75,11,6,589
1.75,11,7,208
1.75,11,8,793
1.75,11,9,476
1.75,11,10,2619
1.75,11,11,5663
1.75,11,12,1337
1.75,11,13,1619
1.75,11,14,924
1.75,11,15,1237
1.75,11,16,246
1.75,11,17,607
1.75,11,18,310
1.75,11,19,554
1.75,11,20,239
1.75,11,21,671
1.75,11,22,674
1.75,11,23,469
1.75,11,24,1463
1.75,11,25,1892
1.75,11,26,365
1.75,11,27,160
1.75,11,28,787
1.75,11,29,138
1.75,11,30,570
1.75,11,31,228
1.75,11,32,825
1.75,11,33,513
1.75,11,34,1991
1.75,11,35,1672
1.75,11,36,1753
1.75,11,37,2264
1.75,11,38,1047
1.75,11,39,1163
1.75,11,40,886
1.75,11,41,1365
1.75,11,42,798
1.75,11,43,507
1.75,11,44,515
1.75,11,45,302
1.75,12,1,100
1.75,12,2,194
1.75,12,3,84
1.75,12,4,201
1.75,12,5,173
1.75,12,6,175
1.75,12,7,50
1.75,12,8,172
1.75,12,9,139
1.75,12,10,1018
1.75,12,11,1268
1.75,12,12,783
1.75,12,13,308
1.75,12,14,162
1.75,12,15,304
1.75,12,16,63
1.75,12,17,156
1.75,12,18,89
1.75,12,19,158
1.75,12,20,82
1.75,12,21,192
1.75,12,22,150
1.75,12,23,187
1.75,12,24,486
1.75,12,25,586
1.75,12,26,102
1.75,12,27,43
1.75,12,28,227
1.75,12,29,33
1.75,12,30,137
1.75,12,31,67
1.75,12,32,216
1.75,12,33,138
1.75,12,34,377
1.75,12,35,341
1.75,12,36,402
1.75,12,37,860
1.75,12,38,629
1.75,12,39,453
1.75,12,40,414
1.75,12,41,467
1.75,12,42,239
1.75,12,43,151
1.75,12,44,139
1.75,12,45,94
1.75,13,1,316
1.75,13,2,637
1.75,13,3,312
1.75,13,4,920
1.75,13,5,701
1.75,13,6,690
1.75,13,7,216
1.75,13,8,821
1.75,13,9,529
1.75,13,10,2528
1.75,13,11,2984
1.75,13,12,646
1.75,13,13,2902
1.75,13,14,1618
1.75,13,15,2038
1.75,13,16,368
1.75,13,17,944
1.75,13,18,305
1.75,13,19,665
1.75,13,20,312
1.75,13,21,906
1.75,13,22,841
1.75,13,23,523
1.75,13,24,1841
1.75,13,25,2483
1.75,13,26,307
1.75,13,27,147
1.75,13,28,746
1.75,13,29,103
1.75,13,30,471
1.75,13,31,258
1.75,13,32,912
1.75,13,33,522
1.75,13,34,2554
1.75,13,35,1060
1.75,13,36,908
1.75,13,37,886
1.75,13,38,659
1.75,13,39,978
1.75,13,40,710
1.75,13,41,1305
1.75,13,42,916
1.75,13,43,564
1.75,13,44,515
1.75,13,45,339
1.75,14,1,3520
1.75,14,2,7770
1.75,14,3,4300
1.75,14,4,20533
1.75,14,5,11225
1.75,14,6,7691
1.75,14,7,1731
1.75,14,8,10184
1.75,14,9,5354
1.75,14,10,10689
1.75,14,11,9788
1.75,14,12,2157
1.75,14,13,10979
1.75,14,14,10893
1.75,14,15,10252
1.75,14,16,8866
1.75,14,17,14558
1.75,14,18,2823
1.75,14,19,10397
1.75,14,20,5405
1.75,14,21,13212
1.75,14,22,5405
1.75,14,23,5719
1.75,14,24,9008
1.75,14,25,24384
1.75,14,26,2565
1.75,14,27,1274
1.75,14,28,7223
1.75,14,29,1383
1.75,14,30,4911
1.75,14,31,2475
1.75,14,32,11144
1.75,14,33,3630
1.75,14,34,10933
1.75,14,35,3768
1.75,14,36,3895
1.75,14,37,3307
1.75,14,38,2592
1.75,14,39,6491
1.75,14,40,4298
1.75,14,41,12518
1.75,14,42,12984
1.75,14,43,7021
1.75,14,44,5712
1.75,14,45,3115
1.75,15,1,341
1.75,15,2,631
1.75,15,3,358
1.75,15,4,927
1.75,15,5,703
1.75,15,6,796
1.75,15,7,208
1.75,15,8,731
1.75,15,9,485
1.75,15,10,1736
1.75,15,11,1775
1.75,15,12,569
1.75,15,13,1547
1.75,15,14,1267
1.75,15,15,2276
1.75,15,16,369
1.75,15,17,1027
1.75,15,18,316
1.75,15,19,652
1.75,15,20,264
1.75,15,21,1131
1.75,15,22,889
1.75,15,23,564
1.75,15,24,1602
1.75,15,25,2302
1.75,15,26,309
1.75,15,27,136
1.75,15,28,656
1.75,15,29,116
1.75,15,30,497
1.75,15,31,289
1.75,15,32,955
1.75,15,33,538
1.75,15,34,1911
1.75,15,35,763
1.75,15,36,641
1.75,15,37,728
1.75,15,38,599
1.75,15,39,845
1.75,15,40,688
1.75,15,41,1328
1.75,15,42,860
1.75,15,43,536
1.75,15,44,519
1.75,15,45,314
1.75,16,1,166
1.75,16,2,328
1.75,16,3,238
1.75,16,4,794
1.75,16,5,541
1.75,16,6,347
1.75,16,7,85
1.75,16,8,327
1.75,16,9,277
1.75,16,10,361
1.75,16,11,330
1.75,16,12,98
1.75,16,13,217
1.75,16,14,833
1.75,16,15,314
1.75,16,16,358
1.75,16,17,445
1.75,16,18,154
1.75,16,19,669
1.75,16,20,230
1.75,16,21,399
1.75,16,22,181
1.75,16,23,323
1.75,16,24,361
1.75,16,25,903
1.75,16,26,176
1.75,16,27,60
1.75,16,28,289
1.75,16,29,32
1.75,16,30,201
1.75,16,31,118
1.75,16,32,383
1.75,16,33,156
1.75,16,34,289
1.75,16,35,130
1.75,16,36,143
1.75,16,37,162
1.75,16,38,133
1.75,16,39,260
1.75,16,40,190
1.75,16,41,536
1.75,16,42,607
1.75,16,43,375
1.75,16,44,300
1.75,16,45,176
1.75,17,1,290
1.75,17,2,496
1.75,17,3,296
1.75,17,4,951
1.75,17,5,652
1.75,17,6,541
1.75,17,7,142
1.75,17,8,592
1.75,17,9,350
1.75,17,10,901
1.75,17,11,788
1.75,17,12,248
1.75,17,13,630
1.75,17,14,1626
1.75,17,15,962
1.75,17,16,529
1.75,17,17,1284
1.75,17,18,293
1.75,17,19,823
1.75,17,20,334
1.75,17,21,757
1.75,17,22,389
1.75,17,23,683
1.75,17,24,1006
1.75,17,25,2258
1.75,17,26,209
1.75,17,27,101
1.75,17,28,455
1.75,17,29,78
1.75,17,30,331
1.75,17,31,167
1.75,17,32,715
1.75,17,33,330
1.75,17,34,767
1.75,17,35,336
1.75,17,36,318
1.75,17,37,392
1.75,17,38,318
1.75,17,39,552
1.75,17,40,485
1.75,17,41,1127
1.75,17,42,890
1.75,17,43,511
1.75,17,44,409
1.75,17,45,222
1.75,18,1,218
1.75,18,2,399
1.75,18,3,323
1.75,18,4,420
1.75,18,5,381
1.75,18,6,252
1.75,18,7,110
1.75,18,8,361
1.75,18,9,246
1.75,18,10,460
1.75,18,11,394
1.75,18,12,142
1.75,18,13,183
1.75,18,14,321
1.75,18,15,261
1.75,18,16,151
1.75,18,17,275
1.75,18,18,754
1.75,18,19,539
1.75,18,20,386
1.75,18,21,213
1.75,18,22,152
1.75,18,23,623
1.75,18,24,491
1.75,18,25,916
1.75,18,26,204
1.75,18,27,85
1.75,18,28,366
1.75,18,29,52
